CRDID,FINRAMember,firmName,IMID,exchangeID,ATSFlag,defaultIMIDFlag
153585,Y,"SIMPLEX TRADING, LLC",SIMA679,MEMXOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMA899,MEMXOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMA905,MEMXOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMA910,MEMXOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMA922,MEMXOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMB,AMEROP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMB,ARCAOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMB,BX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMB,BZXOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMB,C2,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMB,CBOE,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMB,EDGXOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMB,FINRA,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMB,MEMXOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMB,NSDQ,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMB,PSX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMB473,MEMXOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMB758,MEMXOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMC,AMEROP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMC,ARCAOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMC,BZXOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMC,C2,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMC,CBOE,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMC,EDGXOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMC,MEMXOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMC622,MEMXOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMD,AMEROP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMD,ARCAOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMD,BZXOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMD,C2,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMD,CBOE,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMD,EDGXOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMD,MEMXOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMD526,MEMXOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIME,AMEROP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIME,ARCAOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIME,BZXOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIME,C2,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIME,CBOE,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIME,EDGXOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIME,MEMXOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIME679,MEMXOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMF,BZXOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMF,C2,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMF,CBOE,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMF,EDGXOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMF,MEMXOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMF473,MEMXOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMG,BX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMG,C2,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMG,CBOE,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMG,EDGXOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMG,FINRA,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMG,MEMXOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMG,NSDQ,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMG,PSX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMG758,MEMXOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMK,C2,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIML,C2,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMN,BZXOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMN,C2,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMN,CBOE,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMN,EDGXOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMP,AMEROP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMP,ARCAOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMP,BX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMP,BZXOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMP,C2,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMP,CBOE,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMP,EDGXOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMP,FINRA,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMP,GEMX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMP,ISE,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMP,MRX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMP,NOBO,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMP,NOM,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMP,NSDQ,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMP,PHLX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMP,PSX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMX,BX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMX,FINRA,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMX,NSDQ,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SIMX,PSX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SL1,PEARL,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SL2,PEARL,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SL3,PEARL,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SM1,PEARL,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SM2,PEARL,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SM3,PEARL,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SM4,PEARL,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SM5,PEARL,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SM6,PEARL,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SM7,PEARL,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SM8,PEARL,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SM9,PEARL,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SMAM,C2,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SMEM,C2,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SMPA,BZXOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SMPA,C2,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SMPA,CBOE,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SMPA,EDGXOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SMPA,MEMXOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SMPA112,MEMXOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SMPB,BZXOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SMPB,C2,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SMPB,CBOE,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SMPB,EDGXOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SMPB,MEMXOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SMPB112,MEMXOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SMPC,BZXOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SMPC,C2,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SMPC,CBOE,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SMPC,EDGXOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SMPC,MEMXOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SMPD,CBOE,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SMPD,EDGXOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SMPX,AMEROP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SMPX,ARCAOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SMPX,BX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SMPX,FINRA,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SMPX,GEMX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SMPX,ISE,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SMPX,MRX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SMPX,NOBO,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SMPX,NOM,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SMPX,NSDQ,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SMPX,PHLX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SMPX,PSX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SMXG,EDGXOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SMXH,EDGXOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SMXJ,CBOE,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SMXJ,EDGXOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SMXL,CBOE,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SMXL,EDGXOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SMXV,CBOE,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SP1,PEARL,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SP2,PEARL,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SP3,PEARL,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SP4,PEARL,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SP5,PEARL,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SP6,PEARL,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SP7,PEARL,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SP8,PEARL,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SP9,PEARL,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SPLX,BX,blank,Y
153585,Y,"SIMPLEX TRADING, LLC",SPLX,BZXOP,blank,Y
153585,Y,"SIMPLEX TRADING, LLC",SPLX,FINRA,blank,Y
153585,Y,"SIMPLEX TRADING, LLC",SPLX,NSDQ,blank,Y
153585,Y,"SIMPLEX TRADING, LLC",SPLX,PSX,blank,Y
153585,Y,"SIMPLEX TRADING, LLC",SSMP,CBOE,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SVIX,CBOE,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SVXA,CBOE,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SX3,PEARL,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SX4,PEARL,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SX5,PEARL,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SX6,PEARL,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SX7,PEARL,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SX8,PEARL,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SX9,PEARL,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAA,BX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAA,FINRA,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAA,NSDQ,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAA,PSX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAB,BX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAB,FINRA,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAB,NSDQ,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAB,PSX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAC,BX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAC,FINRA,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAC,NSDQ,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAC,PSX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAD,BX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAD,FINRA,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAD,NSDQ,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAD,PSX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAE,BX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAE,FINRA,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAE,NSDQ,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAE,PSX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAF,BX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAF,FINRA,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAF,NSDQ,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAF,PSX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAG,BX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAG,FINRA,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAG,NSDQ,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAG,PSX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAH,BX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAH,FINRA,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAH,NSDQ,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAH,PSX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAI,BX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAI,FINRA,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAI,NSDQ,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAI,PSX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAJ,BX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAJ,FINRA,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAJ,NSDQ,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAJ,PSX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAK,BX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAK,FINRA,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAK,NSDQ,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAK,PSX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAL,BX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAL,FINRA,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAL,NSDQ,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAL,PSX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAM,BX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAM,FINRA,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAM,NSDQ,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAM,PSX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAN,BX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAN,FINRA,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAN,NSDQ,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAN,PSX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAO,BX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAO,FINRA,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAO,NSDQ,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAO,PSX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAP,BX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAP,FINRA,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAP,NSDQ,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAP,PSX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAQ,BX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAQ,FINRA,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAQ,NSDQ,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAQ,PSX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAR,BX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAR,FINRA,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAR,NSDQ,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAR,PSX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAS,BX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAS,FINRA,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAS,NSDQ,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAS,PSX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAT,BX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAT,FINRA,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAT,NSDQ,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAT,PSX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAU,BX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAU,FINRA,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAU,NSDQ,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAU,PSX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAV,BX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAV,FINRA,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAV,NSDQ,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAV,PSX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAW,BX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAW,FINRA,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAW,NSDQ,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAW,PSX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAX,BX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAX,FINRA,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAX,NSDQ,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAX,PSX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAY,BX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAY,FINRA,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAY,NSDQ,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAY,PSX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAZ,BX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAZ,FINRA,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAZ,NSDQ,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXAZ,PSX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXBA,BX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXBA,FINRA,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXBA,NSDQ,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXBA,PSX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXTD,BX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXTD,FINRA,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXTD,GEMX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXTD,ISE,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXTD,MRX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXTD,NOBO,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXTD,NOM,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXTD,NSDQ,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXTD,PHLX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",SXTD,PSX,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",U02A,AMEROP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",U02B,AMEROP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",U02C,AMEROP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",U03A,ARCAOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",U03B,ARCAOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",U03C,ARCAOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",U46A,ARCAOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",U46B,ARCAOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",U46C,ARCAOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",U47A,ARCAOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",U47B,ARCAOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",U47C,ARCAOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",U65A,ARCAOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",U65B,ARCAOP,blank,blank
153585,Y,"SIMPLEX TRADING, LLC",U65C,ARCAOP,blank,blank
